Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Netherlands (Kingdom of the),2014-01-01,0,0,1,0,0,1,5340
Norway,2014-01-01,0,0,1,0,0,1,2377
New Zealand,2014-01-01,0,0,1,0,0,1,9900
Panama,2014-01-01,0,0,1,0,0,1,4063
Poland,2014-01-01,0,0,1,0,0,1,8248
Romania,2014-01-01,0,0,1,0,0,1,2279
El Salvador,2014-01-01,0,0,1,0,0,1,3920
Serbia,2014-01-01,0,0,1,0,0,1,1506
Slovakia,2014-01-01,0,0,1,0,0,1,1988
Slovenia,2014-01-01,0,0,1,0,0,1,1657
Sweden,2014-01-01,0,0,1,0,0,1,4570
Albania,2015-01-01,0,0,1,0,0,1,169
Austria,2015-01-01,0,0,1,0,0,1,3461
Belgium,2015-01-01,0,0,1,0,0,1,62381
Bahamas,2015-01-01,0,0,1,0,0,1,4562
Bolivia (Plurinational State of),2015-01-01,0,0,1,0,0,1,8647
Barbados,2015-01-01,0,0,1,0,0,1,1474
Canada,2015-01-01,0,0,1,0,0,1,50708
Switzerland,2015-01-01,0,0,1,0,0,1,616
Chile,2015-01-01,0,0,1,0,0,1,12304
Colombia,2015-01-01,0,0,1,0,0,1,175106
Costa Rica,2015-01-01,0,0,1,0,0,1,8517
Cyprus,2015-01-01,0,0,1,0,0,1,143
Czechia,2015-01-01,0,0,1,0,0,1,5229
Germany,2015-01-01,0,0,1,0,0,1,127395
Dominican Republic,2015-01-01,0,0,1,0,0,1,3889
Spain,2015-01-01,0,0,1,0,0,1,29056
Finland,2015-01-01,0,0,1,0,0,1,1563
France,2015-01-01,0,0,1,0,0,1,242185
United Kingdom (England and Wales),2015-01-01,0,0,1,0,0,1,430583
United Kingdom (Northern Ireland),2015-01-01,0,0,1,0,0,1,1206
United Kingdom (Scotland),2015-01-01,0,0,1,0,0,1,3714
Greece,2015-01-01,0,0,1,0,0,1,1624
Grenada,2015-01-01,0,0,1,0,0,1,494
Guatemala,2015-01-01,0,0,1,0,0,1,2364
Guyana,2015-01-01,0,0,1,0,0,1,9269
Honduras,2015-01-01,0,0,1,0,0,1,1328
Croatia,2015-01-01,0,0,1,0,0,1,804
Ireland,2015-01-01,0,0,1,0,0,1,3516
Italy,2015-01-01,0,0,1,0,0,1,65072
Lithuania,2015-01-01,0,0,1,0,0,1,214
Latvia,2015-01-01,0,0,1,0,0,1,534
"China, Macao Special Administrative Region",2015-01-01,0,0,1,0,0,1,11
Morocco,2015-01-01,0,0,1,0,0,1,56275
Mexico,2015-01-01,0,0,1,0,0,1,46211
Myanmar,2015-01-01,0,0,1,0,0,1,4885
Mongolia,2015-01-01,0,0,1,0,0,1,445
Netherlands (Kingdom of the),2015-01-01,0,0,1,0,0,1,5100
Norway,2015-01-01,0,0,1,0,0,1,2239
New Zealand,2015-01-01,0,0,1,0,0,1,21187
Panama,2015-01-01,0,0,1,0,0,1,2843
Poland,2015-01-01,0,0,1,0,0,1,6957
Romania,2015-01-01,0,0,1,0,0,1,299
El Salvador,2015-01-01,0,0,1,0,0,1,5887
Serbia,2015-01-01,0,0,1,0,0,1,1422
Slovakia,2015-01-01,0,0,1,0,0,1,1862
Slovenia,2015-01-01,0,0,1,0,0,1,1540
Sweden,2015-01-01,0,0,1,0,0,1,4646
Albania,2016-01-01,0,0,1,0,0,1,118
Austria,2016-01-01,0,0,1,0,0,1,3793
Azerbaijan,2016-01-01,0,0,1,0,0,1,333
Belgium,2016-01-01,0,0,1,0,0,1,62944
Bahamas,2016-01-01,0,0,1,0,0,1,4276
Bolivia (Plurinational State of),2016-01-01,0,0,1,0,0,1,8108
Barbados,2016-01-01,0,0,1,0,0,1,1307
Canada,2016-01-01,0,0,1,0,0,1,53411
Switzerland,2016-01-01,0,0,1,0,0,1,573
Chile,2016-01-01,0,0,1,0,0,1,12007
Colombia,2016-01-01,0,0,1,0,0,1,179607
Costa Rica,2016-01-01,0,0,1,0,0,1,7529
Cyprus,2016-01-01,0,0,1,0,0,1,145
Czechia,2016-01-01,0,0,1,0,0,1,5050
Germany,2016-01-01,0,0,1,0,0,1,140033
Dominican Republic,2016-01-01,0,0,1,0,0,1,3675
Spain,2016-01-01,0,0,1,0,0,1,17331
Finland,2016-01-01,0,0,1,0,0,1,1592
France,2016-01-01,0,0,1,0,0,1,247510
United Kingdom (England and Wales),2016-01-01,0,0,1,0,0,1,466722
United Kingdom (Northern Ireland),2016-01-01,0,0,1,0,0,1,1111
United Kingdom (Scotland),2016-01-01,0,0,1,0,0,1,3950
Greece,2016-01-01,0,0,1,0,0,1,1515
Grenada,2016-01-01,0,0,1,0,0,1,437
Guatemala,2016-01-01,0,0,1,0,0,1,1849
Guyana,2016-01-01,0,0,1,0,0,1,1154
Honduras,2016-01-01,0,0,1,0,0,1,1347
Croatia,2016-01-01,0,0,1,0,0,1,790
Ireland,2016-01-01,0,0,1,0,0,1,3638
Italy,2016-01-01,0,0,1,0,0,1,64133
Saint Kitts and Nevis,2016-01-01,0,0,1,0,0,1,128
Lithuania,2016-01-01,0,0,1,0,0,1,216
Latvia,2016-01-01,0,0,1,0,0,1,657
"China, Macao Special Administrative Region",2016-01-01,0,0,1,0,0,1,10
Morocco,2016-01-01,0,0,1,0,0,1,64657
Mexico,2016-01-01,0,0,1,0,0,1,63654
Myanmar,2016-01-01,0,0,1,0,0,1,4619
Mongolia,2016-01-01,0,0,1,0,0,1,443
Netherlands (Kingdom of the),2016-01-01,0,0,1,0,0,1,5020
Norway,2016-01-01,0,0,1,0,0,1,2199
New Zealand,2016-01-01,0,0,1,0,0,1,23749
Panama,2016-01-01,0,0,1,0,0,1,2511
Poland,2016-01-01,0,0,1,0,0,1,7621
Romania,2016-01-01,0,0,1,0,0,1,304
El Salvador,2016-01-01,0,0,1,0,0,1,6209
Serbia,2016-01-01,0,0,1,0,0,1,1339
Slovakia,2016-01-01,0,0,1,0,0,1,1632
Slovenia,2016-01-01,0,0,1,0,0,1,1491
Sweden,2016-01-01,0,0,1,0,0,1,4959
Albania,2017-01-01,0,0,1,0,0,1,125
Austria,2017-01-01,0,0,1,0,0,1,3625
Azerbaijan,2017-01-01,0,0,1,0,0,1,369
Belgium,2017-01-01,0,0,1,0,0,1,62763
Bahamas,2017-01-01,0,0,1,0,0,1,3854
Bolivia (Plurinational State of),2017-01-01,0,0,1,0,0,1,7507
Barbados,2017-01-01,0,0,1,0,0,1,447
Canada,2017-01-01,0,0,1,0,0,1,55724
Switzerland,2017-01-01,0,0,1,0,0,1,586
Chile,2017-01-01,0,0,1,0,0,1,10969
Colombia,2017-01-01,0,0,1,0,0,1,171449
Costa Rica,2017-01-01,0,0,1,0,0,1,7000
Cyprus,2017-01-01,0,0,1,0,0,1,144
Czechia,2017-01-01,0,0,1,0,0,1,4767
Germany,2017-01-01,0,0,1,0,0,1,137058
Dominican Republic,2017-01-01,0,0,1,0,0,1,3478
Spain,2017-01-01,0,0,1,0,0,1,18086
Finland,2017-01-01,0,0,1,0,0,1,1581
France,2017-01-01,0,0,1,0,0,1,258880
United Kingdom (England and Wales),2017-01-01,0,0,1,0,0,1,512976
United Kingdom (Northern Ireland),2017-01-01,0,0,1,0,0,1,1053
United Kingdom (Scotland),2017-01-01,0,0,1,0,0,1,3944
Greece,2017-01-01,0,0,1,0,0,1,1510
Grenada,2017-01-01,0,0,1,0,0,1,375
Guatemala,2017-01-01,0,0,1,0,0,1,21998
Guyana,2017-01-01,0,0,1,0,0,1,2102
Honduras,2017-01-01,0,0,1,0,0,1,2053
Croatia,2017-01-01,0,0,1,0,0,1,798
Ireland,2017-01-01,0,0,1,0,0,1,4101
Italy,2017-01-01,0,0,1,0,0,1,65906
Saint Kitts and Nevis,2017-01-01,0,0,1,0,0,1,139
Lithuania,2017-01-01,0,0,1,0,0,1,178
Latvia,2017-01-01,0,0,1,0,0,1,657
"China, Macao Special Administrative Region",2017-01-01,0,0,1,0,0,1,7
Morocco,2017-01-01,0,0,1,0,0,1,117883
Mexico,2017-01-01,0,0,1,0,0,1,55184
Mongolia,2017-01-01,0,0,1,0,0,1,459
Netherlands (Kingdom of the),2017-01-01,0,0,1,0,0,1,4785
Norway,2017-01-01,0,0,1,0,0,1,2112
New Zealand,2017-01-01,0,0,1,0,0,1,24546
Panama,2017-01-01,0,0,1,0,0,1,3870
Poland,2017-01-01,0,0,1,0,0,1,7304
Romania,2017-01-01,0,0,1,0,0,1,272
El Salvador,2017-01-01,0,0,1,0,0,1,5332
Serbia,2017-01-01,0,0,1,0,0,1,1285
Slovakia,2017-01-01,0,0,1,0,0,1,1619
Slovenia,2017-01-01,0,0,1,0,0,1,1398
Sweden,2017-01-01,0,0,1,0,0,1,4685
Albania,2018-01-01,0,0,1,0,0,1,135
Austria,2018-01-01,0,0,1,0,0,1,3711
Azerbaijan,2018-01-01,0,0,1,0,0,1,304
Belgium,2018-01-01,0,0,1,0,0,1,64507
Bahamas,2018-01-01,0,0,1,0,0,1,1331
Bolivia (Plurinational State of),2018-01-01,0,0,1,0,0,1,7925
Barbados,2018-01-01,0,0,1,0,0,1,531
Canada,2018-01-01,0,0,1,0,0,1,57802
Switzerland,2018-01-01,0,0,1,0,0,1,585
Chile,2018-01-01,0,0,1,0,0,1,12214
Colombia,2018-01-01,0,0,1,0,0,1,171940
Costa Rica,2018-01-01,0,0,1,0,0,1,8204
Cyprus,2018-01-01,0,0,1,0,0,1,132
Czechia,2018-01-01,0,0,1,0,0,1,4967
Germany,2018-01-01,0,0,1,0,0,1,136727
Dominican Republic,2018-01-01,0,0,1,0,0,1,2145
Spain,2018-01-01,0,0,1,0,0,1,18292
Finland,2018-01-01,0,0,1,0,0,1,1609
France,2018-01-01,0,0,1,0,0,1,299709
United Kingdom (England and Wales),2018-01-01,0,0,1,0,0,1,547060
United Kingdom (Northern Ireland),2018-01-01,0,0,1,0,0,1,1055
United Kingdom (Scotland),2018-01-01,0,0,1,0,0,1,4049
Greece,2018-01-01,0,0,1,0,0,1,1587
Grenada,2018-01-01,0,0,1,0,0,1,454
Guatemala,2018-01-01,0,0,1,0,0,1,21814
Guyana,2018-01-01,0,0,1,0,0,1,524
Honduras,2018-01-01,0,0,1,0,0,1,2321
Croatia,2018-01-01,0,0,1,0,0,1,733
Ireland,2018-01-01,0,0,1,0,0,1,4546
Italy,2018-01-01,0,0,1,0,0,1,66361
Saint Kitts and Nevis,2018-01-01,0,0,1,0,0,1,149
Lithuania,2018-01-01,0,0,1,0,0,1,185
Latvia,2018-01-01,0,0,1,0,0,1,646
"China, Macao Special Administrative Region",2018-01-01,0,0,1,0,0,1,7
Morocco,2018-01-01,0,0,1,0,0,1,111328
Mexico,2018-01-01,0,0,1,0,0,1,47069
Myanmar,2018-01-01,0,0,1,0,0,1,4680
Mongolia,2018-01-01,0,0,1,0,0,1,326
Netherlands (Kingdom of the),2018-01-01,0,0,1,0,0,1,4580
Norway,2018-01-01,0,0,1,0,0,1,1968
New Zealand,2018-01-01,0,0,1,0,0,1,25359
Panama,2018-01-01,0,0,1,0,0,1,4264
Poland,2018-01-01,0,0,1,0,0,1,6610
Romania,2018-01-01,0,0,1,0,0,1,252
El Salvador,2018-01-01,0,0,1,0,0,1,5835
Serbia,2018-01-01,0,0,1,0,0,1,6904
Slovakia,2018-01-01,0,0,1,0,0,1,1597
Slovenia,2018-01-01,0,0,1,0,0,1,1550
Sweden,2018-01-01,0,0,1,0,0,1,4709
Albania,2019-01-01,0,0,1,0,0,1,158
Austria,2019-01-01,0,0,1,0,0,1,3835
Azerbaijan,2019-01-01,0,0,1,0,0,1,318
Belgium,2019-01-01,0,0,1,0,0,1,64022
Bahamas,2019-01-01,0,0,1,0,0,1,4035
Bolivia (Plurinational State of),2019-01-01,0,0,1,0,0,1,8211
Barbados,2019-01-01,0,0,1,0,0,1,770
Canada,2019-01-01,0,0,1,0,0,1,63677
Switzerland,2019-01-01,0,0,1,0,0,1,637
Chile,2019-01-01,0,0,1,0,0,1,14502
Colombia,2019-01-01,0,0,1,0,0,1,164136
Costa Rica,2019-01-01,0,0,1,0,0,1,7478
Cyprus,2019-01-01,0,0,1,0,0,1,176
Czechia,2019-01-01,0,0,1,0,0,1,4684
Germany,2019-01-01,0,0,1,0,0,1,133084
Dominican Republic,2019-01-01,0,0,1,0,0,1,2564
Spain,2019-01-01,0,0,1,0,0,1,20057
Finland,2019-01-01,0,0,1,0,0,1,1584
France,2019-01-01,0,0,1,0,0,1,322731
United Kingdom (England and Wales),2019-01-01,0,0,1,0,0,1,549645
United Kingdom (Northern Ireland),2019-01-01,0,0,1,0,0,1,952
United Kingdom (Scotland),2019-01-01,0,0,1,0,0,1,3846
Greece,2019-01-01,0,0,1,0,0,1,1605
Grenada,2019-01-01,0,0,1,0,0,1,343
Guatemala,2019-01-01,0,0,1,0,0,1,22386
Guyana,2019-01-01,0,0,1,0,0,1,1365
Honduras,2019-01-01,0,0,1,0,0,1,2389
Croatia,2019-01-01,0,0,1,0,0,1,736
Ireland,2019-01-01,0,0,1,0,0,1,5046
Italy,2019-01-01,0,0,1,0,0,1,65896
Saint Kitts and Nevis,2019-01-01,0,0,1,0,0,1,141
Lithuania,2019-01-01,0,0,1,0,0,1,152
Latvia,2019-01-01,0,0,1,0,0,1,639
"China, Macao Special Administrative Region",2019-01-01,0,0,1,0,0,1,4
Mexico,2019-01-01,0,0,1,0,0,1,90464
Mongolia,2019-01-01,0,0,1,0,0,1,238
Netherlands (Kingdom of the),2019-01-01,0,0,1,0,0,1,4840
Norway,2019-01-01,0,0,1,0,0,1,2129
New Zealand,2019-01-01,0,0,1,0,0,1,35519
Panama,2019-01-01,0,0,1,0,0,1,4330
Poland,2019-01-01,0,0,1,0,0,1,6412
Romania,2019-01-01,0,0,1,0,0,1,283
El Salvador,2019-01-01,0,0,1,0,0,1,5933
Serbia,2019-01-01,0,0,1,0,0,1,6216
Slovakia,2019-01-01,0,0,1,0,0,1,1527
Slovenia,2019-01-01,0,0,1,0,0,1,144
Sweden,2019-01-01,0,0,1,0,0,1,5324
Albania,2020-01-01,0,0,1,0,0,1,152
Austria,2020-01-01,0,0,1,0,0,1,3549
Azerbaijan,2020-01-01,0,0,1,0,0,1,321
Belgium,2020-01-01,0,0,1,0,0,1,55494
Bahamas,2020-01-01,0,0,1,0,0,1,2643
Bolivia (Plurinational State of),2020-01-01,0,0,1,0,0,1,5699
Barbados,2020-01-01,0,0,1,0,0,1,828
Canada,2020-01-01,0,0,1,0,0,1,69379
Switzerland,2020-01-01,0,0,1,0,0,1,670
Chile,2020-01-01,0,0,1,0,0,1,11738
Colombia,2020-01-01,0,0,1,0,0,1,91187
Costa Rica,2020-01-01,0,0,1,0,0,1,9047
Cyprus,2020-01-01,0,0,1,0,0,1,136
Czechia,2020-01-01,0,0,1,0,0,1,3892
Germany,2020-01-01,0,0,1,0,0,1,130453
Dominican Republic,2020-01-01,0,0,1,0,0,1,2544
Spain,2020-01-01,0,0,1,0,0,1,16002
Finland,2020-01-01,0,0,1,0,0,1,1754
France,2020-01-01,0,0,1,0,0,1,317150
United Kingdom (England and Wales),2020-01-01,0,0,1,0,0,1,540699
United Kingdom (Northern Ireland),2020-01-01,0,0,1,0,0,1,767
United Kingdom (Scotland),2020-01-01,0,0,1,0,0,1,3231
Greece,2020-01-01,0,0,1,0,0,1,1285
Grenada,2020-01-01,0,0,1,0,0,1,1920
Guatemala,2020-01-01,0,0,1,0,0,1,20427
Guyana,2020-01-01,0,0,1,0,0,1,1889
Honduras,2020-01-01,0,0,1,0,0,1,1942
Croatia,2020-01-01,0,0,1,0,0,1,743
Ireland,2020-01-01,0,0,1,0,0,1,4263
Italy,2020-01-01,0,0,1,0,0,1,54545
Saint Kitts and Nevis,2020-01-01,0,0,1,0,0,1,131
Lithuania,2020-01-01,0,0,1,0,0,1,150
Latvia,2020-01-01,0,0,1,0,0,1,596
"China, Macao Special Administrative Region",2020-01-01,0,0,1,0,0,1,2
Morocco,2020-01-01,0,0,1,0,0,1,114652
Mexico,2020-01-01,0,0,1,0,0,1,68026
Mongolia,2020-01-01,0,0,1,0,0,1,310
Netherlands (Kingdom of the),2020-01-01,0,0,1,0,0,1,5220
Norway,2020-01-01,0,0,1,0,0,1,1786
New Zealand,2020-01-01,0,0,1,0,0,1,42678
Panama,2020-01-01,0,0,1,0,0,1,3500
Poland,2020-01-01,0,0,1,0,0,1,5377
Romania,2020-01-01,0,0,1,0,0,1,229
El Salvador,2020-01-01,0,0,1,0,0,1,4996
Serbia,2020-01-01,0,0,1,0,0,1,5797
Slovakia,2020-01-01,0,0,1,0,0,1,1270
Slovenia,2020-01-01,0,0,1,0,0,1,128
Sweden,2020-01-01,0,0,1,0,0,1,5290
Albania,2021-01-01,0,0,1,0,0,1,163
Austria,2021-01-01,0,0,1,0,0,1,3610
Azerbaijan,2021-01-01,0,0,1,0,0,1,329
Belgium,2021-01-01,0,0,1,0,0,1,58112
Bahamas,2021-01-01,0,0,1,0,0,1,3151
Bolivia (Plurinational State of),2021-01-01,0,0,1,0,0,1,6927
Barbados,2021-01-01,0,0,1,0,0,1,792
Canada,2021-01-01,0,0,1,0,0,1,75234
Switzerland,2021-01-01,0,0,1,0,0,1,652
Chile,2021-01-01,0,0,1,0,0,1,11169
Colombia,2021-01-01,0,0,1,0,0,1,102472
Costa Rica,2021-01-01,0,0,1,0,0,1,7156
Cyprus,2021-01-01,0,0,1,0,0,1,179
Czechia,2021-01-01,0,0,1,0,0,1,3701
Germany,2021-01-01,0,0,1,0,0,1,122341
Dominican Republic,2021-01-01,0,0,1,0,0,1,2892
Spain,2021-01-01,0,0,1,0,0,1,20252
Finland,2021-01-01,0,0,1,0,0,1,1663
France,2021-01-01,0,0,1,0,0,1,353899
United Kingdom (England and Wales),2021-01-01,0,0,1,0,0,1,466139
United Kingdom (Northern Ireland),2021-01-01,0,0,1,0,0,1,891
United Kingdom (Scotland),2021-01-01,0,0,1,0,0,1,3552
Greece,2021-01-01,0,0,1,0,0,1,1186
Grenada,2021-01-01,0,0,1,0,0,1,1978
Guatemala,2021-01-01,0,0,1,0,0,1,21455
Guyana,2021-01-01,0,0,1,0,0,1,857
Honduras,2021-01-01,0,0,1,0,0,1,2589
Croatia,2021-01-01,0,0,1,0,0,1,727
Ireland,2021-01-01,0,0,1,0,0,1,4874
Italy,2021-01-01,0,0,1,0,0,1,59660
Saint Kitts and Nevis,2021-01-01,0,0,1,0,0,1,179
Lithuania,2021-01-01,0,0,1,0,0,1,126
Latvia,2021-01-01,0,0,1,0,0,1,549
"China, Macao Special Administrative Region",2021-01-01,0,0,1,0,0,1,6
Morocco,2021-01-01,0,0,1,0,0,1,51702
Mexico,2021-01-01,0,0,1,0,0,1,96658
Mongolia,2021-01-01,0,0,1,0,0,1,370
Netherlands (Kingdom of the),2021-01-01,0,0,1,0,0,1,4570
Norway,2021-01-01,0,0,1,0,0,1,1571
New Zealand,2021-01-01,0,0,1,0,0,1,47819
Panama,2021-01-01,0,0,1,0,0,1,4657
Poland,2021-01-01,0,0,1,0,0,1,4815
Romania,2021-01-01,0,0,1,0,0,1,182
El Salvador,2021-01-01,0,0,1,0,0,1,5752
Serbia,2021-01-01,0,0,1,0,0,1,5261
Slovakia,2021-01-01,0,0,1,0,0,1,1131
Slovenia,2021-01-01,0,0,1,0,0,1,116
Sweden,2021-01-01,0,0,1,0,0,1,4813
Albania,2022-01-01,0,0,1,0,0,1,153
Austria,2022-01-01,0,0,1,0,0,1,4324
Bahamas,2022-01-01,0,0,1,0,0,1,3602
Bolivia (Plurinational State of),2022-01-01,0,0,1,0,0,1,9795
Barbados,2022-01-01,0,0,1,0,0,1,919
Canada,2022-01-01,0,0,1,0,0,1,80586
Switzerland,2022-01-01,0,0,1,0,0,1,763
Chile,2022-01-01,0,0,1,0,0,1,16568
Colombia,2022-01-01,0,0,1,0,0,1,129515
Costa Rica,2022-01-01,0,0,1,0,0,1,7482
Cyprus,2022-01-01,0,0,1,0,0,1,177
Czechia,2022-01-01,0,0,1,0,0,1,4171
Germany,2022-01-01,0,0,1,0,0,1,144663
Dominican Republic,2022-01-01,0,0,1,0,0,1,3125
Spain,2022-01-01,0,0,1,0,0,1,20252
Finland,2022-01-01,0,0,1,0,0,1,1726
France,2022-01-01,0,0,1,0,0,1,391833
United Kingdom (England and Wales),2022-01-01,0,0,1,0,0,1,566603
United Kingdom (Northern Ireland),2022-01-01,0,0,1,0,0,1,862
United Kingdom (Scotland),2022-01-01,0,0,1,0,0,1,3187
Greece,2022-01-01,0,0,1,0,0,1,1333
Grenada,2022-01-01,0,0,1,0,0,1,2246
Guyana,2022-01-01,0,0,1,0,0,1,1704
Honduras,2022-01-01,0,0,1,0,0,1,2235
Croatia,2022-01-01,0,0,1,0,0,1,778
Ireland,2022-01-01,0,0,1,0,0,1,6092
Italy,2022-01-01,0,0,1,0,0,1,62817
Saint Kitts and Nevis,2022-01-01,0,0,1,0,0,1,171
Lithuania,2022-01-01,0,0,1,0,0,1,145
Latvia,2022-01-01,0,0,1,0,0,1,539
"China, Macao Special Administrative Region",2022-01-01,0,0,1,0,0,1,1
Morocco,2022-01-01,0,0,1,0,0,1,58099
Mexico,2022-01-01,0,0,1,0,0,1,65073
Myanmar,2022-01-01,0,0,1,0,0,1,848
Netherlands (Kingdom of the),2022-01-01,0,0,1,0,0,1,4905
Norway,2022-01-01,0,0,1,0,0,1,1932
Panama,2022-01-01,0,0,1,0,0,1,4971
Poland,2022-01-01,0,0,1,0,0,1,5132
Romania,2022-01-01,0,0,1,0,0,1,227
El Salvador,2022-01-01,0,0,1,0,0,1,4862
Serbia,2022-01-01,0,0,1,0,0,1,5301
Slovakia,2022-01-01,0,0,1,0,0,1,1295
Slovenia,2022-01-01,0,0,1,0,0,1,114
Sweden,2022-01-01,0,0,1,0,0,1,4641
Azerbaijan,2003-01-01,0,0,1,0,0,1,28
Belgium,2003-01-01,0,0,1,0,0,1,1003
Canada,2003-01-01,0,0,1,0,0,1,3198
Switzerland,2003-01-01,0,0,1,0,0,1,263
Chile,2003-01-01,0,0,1,0,0,1,161
Costa Rica,2003-01-01,0,0,1,0,0,1,5
Cyprus,2003-01-01,0,0,1,0,0,1,20
Czechia,2003-01-01,0,0,1,0,0,1,14
Finland,2003-01-01,0,0,1,0,0,1,1
France,2003-01-01,0,0,1,0,0,1,2031
United Kingdom (England and Wales),2003-01-01,0,0,1,0,0,1,3125
United Kingdom (Northern Ireland),2003-01-01,0,0,1,0,0,1,71
Hungary,2003-01-01,0,0,1,0,0,1,36
Ireland,2003-01-01,0,0,1,0,0,1,53
Italy,2003-01-01,0,0,1,0,0,1,132
Lithuania,2003-01-01,0,0,1,0,0,1,37
Latvia,2003-01-01,0,0,1,0,0,1,26
Morocco,2003-01-01,0,0,1,0,0,1,392
Mexico,2003-01-01,0,0,1,0,0,1,169
Mongolia,2003-01-01,0,0,1,0,0,1,0
Poland,2003-01-01,0,0,1,0,0,1,110
Romania,2003-01-01,0,0,1,0,0,1,321
Slovenia,2003-01-01,0,0,1,0,0,1,8
Austria,2004-01-01,0,0,1,0,0,1,3
Azerbaijan,2004-01-01,0,0,1,0,0,1,23
Belgium,2004-01-01,0,0,1,0,0,1,1066
Barbados,2004-01-01,0,0,1,0,0,1,12
Canada,2004-01-01,0,0,1,0,0,1,3457
Switzerland,2004-01-01,0,0,1,0,0,1,267
Chile,2004-01-01,0,0,1,0,0,1,114
Colombia,2004-01-01,0,0,1,0,0,1,1442
Costa Rica,2004-01-01,0,0,1,0,0,1,8
Cyprus,2004-01-01,0,0,1,0,0,1,15
Czechia,2004-01-01,0,0,1,0,0,1,15
Germany,2004-01-01,0,0,1,0,0,1,1830
Finland,2004-01-01,0,0,1,0,0,1,2
France,2004-01-01,0,0,1,0,0,1,2143
United Kingdom (England and Wales),2004-01-01,0,0,1,0,0,1,2814
United Kingdom (Northern Ireland),2004-01-01,0,0,1,0,0,1,80
United Kingdom (Scotland),2004-01-01,0,0,1,0,0,1,353
Greece,2004-01-01,0,0,1,0,0,1,24
Guatemala,2004-01-01,0,0,1,0,0,1,51
Croatia,2004-01-01,0,0,1,0,0,1,14
Hungary,2004-01-01,0,0,1,0,0,1,19
Ireland,2004-01-01,0,0,1,0,0,1,74
Italy,2004-01-01,0,0,1,0,0,1,154
Lithuania,2004-01-01,0,0,1,0,0,1,62
Latvia,2004-01-01,0,0,1,0,0,1,41
Morocco,2004-01-01,0,0,1,0,0,1,342
Mexico,2004-01-01,0,0,1,0,0,1,323
Mongolia,2004-01-01,0,0,1,0,0,1,0
Panama,2004-01-01,0,0,1,0,0,1,11
Poland,2004-01-01,0,0,1,0,0,1,117
Romania,2004-01-01,0,0,1,0,0,1,272
Slovenia,2004-01-01,0,0,1,0,0,1,1
Austria,2005-01-01,0,0,1,0,0,1,5
Azerbaijan,2005-01-01,0,0,1,0,0,1,29
Belgium,2005-01-01,0,0,1,0,0,1,919
Bahamas,2005-01-01,0,0,1,0,0,1,24
Bolivia (Plurinational State of),2005-01-01,0,0,1,0,0,1,99
Barbados,2005-01-01,0,0,1,0,0,1,23
Canada,2005-01-01,0,0,1,0,0,1,3896
Switzerland,2005-01-01,0,0,1,0,0,1,245
Chile,2005-01-01,0,0,1,0,0,1,151
Colombia,2005-01-01,0,0,1,0,0,1,800
Costa Rica,2005-01-01,0,0,1,0,0,1,11
Cyprus,2005-01-01,0,0,1,0,0,1,16
Czechia,2005-01-01,0,0,1,0,0,1,13
Germany,2005-01-01,0,0,1,0,0,1,1727
Dominican Republic,2005-01-01,0,0,1,0,0,1,20
Spain,2005-01-01,0,0,1,0,0,1,208
Finland,2005-01-01,0,0,1,0,0,1,2
France,2005-01-01,0,0,1,0,0,1,2012
United Kingdom (England and Wales),2005-01-01,0,0,1,0,0,1,2799
United Kingdom (Northern Ireland),2005-01-01,0,0,1,0,0,1,46
United Kingdom (Scotland),2005-01-01,0,0,1,0,0,1,347
Greece,2005-01-01,0,0,1,0,0,1,25
Grenada,2005-01-01,0,0,1,0,0,1,0
Guatemala,2005-01-01,0,0,1,0,0,1,52
Croatia,2005-01-01,0,0,1,0,0,1,20
Hungary,2005-01-01,0,0,1,0,0,1,7
Ireland,2005-01-01,0,0,1,0,0,1,74
Italy,2005-01-01,0,0,1,0,0,1,368
Lithuania,2005-01-01,0,0,1,0,0,1,70
Latvia,2005-01-01,0,0,1,0,0,1,6
Morocco,2005-01-01,0,0,1,0,0,1,295
Mexico,2005-01-01,0,0,1,0,0,1,325
Mongolia,2005-01-01,0,0,1,0,0,1,1
Netherlands (Kingdom of the),2005-01-01,0,0,1,0,0,1,910
New Zealand,2005-01-01,0,0,1,0,0,1,289
Panama,2005-01-01,0,0,1,0,0,1,17
Poland,2005-01-01,0,0,1,0,0,1,22
Romania,2005-01-01,0,0,1,0,0,1,280
El Salvador,2005-01-01,0,0,1,0,0,1,4
Serbia,2005-01-01,0,0,1,0,0,1,26
Slovakia,2005-01-01,0,0,1,0,0,1,16
Slovenia,2005-01-01,0,0,1,0,0,1,3
Albania,2006-01-01,0,0,1,0,0,1,13
Austria,2006-01-01,0,0,1,0,0,1,4
Azerbaijan,2006-01-01,0,0,1,0,0,1,21
Belgium,2006-01-01,0,0,1,0,0,1,915
Bahamas,2006-01-01,0,0,1,0,0,1,27
Bolivia (Plurinational State of),2006-01-01,0,0,1,0,0,1,143
Barbados,2006-01-01,0,0,1,0,0,1,14
Canada,2006-01-01,0,0,1,0,0,1,4488
Switzerland,2006-01-01,0,0,1,0,0,1,274
Chile,2006-01-01,0,0,1,0,0,1,247
Colombia,2006-01-01,0,0,1,0,0,1,687
Costa Rica,2006-01-01,0,0,1,0,0,1,6
Cyprus,2006-01-01,0,0,1,0,0,1,15
