Country,Year,Gender_Female,Gender_Male,Gender_Total,Age_Under18,Age_Over18,Age_Total,VALUE
Switzerland,2017-01-01,1,0,0,0,1,0,1
Chile,2017-01-01,1,0,0,0,1,0,2
Colombia,2017-01-01,1,0,0,0,1,0,48
Czechia,2017-01-01,1,0,0,0,1,0,0
Germany,2017-01-01,1,0,0,0,1,0,5
Dominica,2017-01-01,1,0,0,0,1,0,0
Denmark,2017-01-01,1,0,0,0,1,0,1
Dominican Republic,2017-01-01,1,0,0,0,1,0,6
Ecuador,2017-01-01,1,0,0,0,1,0,11
Spain,2017-01-01,1,0,0,0,1,0,1
Finland,2017-01-01,1,0,0,0,1,0,1
France,2017-01-01,1,0,0,0,1,0,7
United Kingdom (England and Wales),2017-01-01,1,0,0,0,1,0,9
United Kingdom (Northern Ireland),2017-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2017-01-01,1,0,0,0,1,0,1
Guyana,2017-01-01,1,0,0,0,1,0,0
"China, Hong Kong Special Administrative Region",2017-01-01,1,0,0,0,1,0,2
Croatia,2017-01-01,1,0,0,0,1,0,1
Hungary,2017-01-01,1,0,0,0,1,0,0
Ireland,2017-01-01,1,0,0,0,1,0,0
Iceland,2017-01-01,1,0,0,0,1,0,0
Jamaica,2017-01-01,1,0,0,0,1,0,7
Kenya,2017-01-01,1,0,0,0,1,0,64
Saint Kitts and Nevis,2017-01-01,1,0,0,0,1,0,0
Saint Lucia,2017-01-01,1,0,0,0,1,0,0
Sri Lanka,2017-01-01,1,0,0,0,1,0,3
Lithuania,2017-01-01,1,0,0,0,1,0,0
Latvia,2017-01-01,1,0,0,0,1,0,0
Mexico,2017-01-01,1,0,0,0,1,0,156
Malta,2017-01-01,1,0,0,0,1,0,0
Mongolia,2017-01-01,1,0,0,0,1,0,0
Netherlands (Kingdom of the),2017-01-01,1,0,0,0,1,0,0
Norway,2017-01-01,1,0,0,0,1,0,0
Oman,2017-01-01,1,0,0,0,1,0,1
Panama,2017-01-01,1,0,0,0,1,0,2
Poland,2017-01-01,1,0,0,0,1,0,3
Serbia,2017-01-01,1,0,0,0,1,0,1
Suriname,2017-01-01,1,0,0,0,1,0,0
Slovakia,2017-01-01,1,0,0,0,1,0,0
Slovenia,2017-01-01,1,0,0,0,1,0,0
Trinidad and Tobago,2017-01-01,1,0,0,0,1,0,1
Türkiye,2017-01-01,1,0,0,0,1,0,19
Uruguay,2017-01-01,1,0,0,0,1,0,2
United States of America,2017-01-01,1,0,0,0,1,0,109
Saint Vincent and the Grenadines,2017-01-01,1,0,0,0,1,0,0
Kosovo under UNSCR 1244,2017-01-01,1,0,0,0,1,0,0
Albania,2018-01-01,1,0,0,0,1,0,13
Argentina,2018-01-01,1,0,0,0,1,0,12
Antigua and Barbuda,2018-01-01,1,0,0,0,1,0,0
Australia,2018-01-01,1,0,0,0,1,0,0
Austria,2018-01-01,1,0,0,0,1,0,3
Bahamas,2018-01-01,1,0,0,0,1,0,0
Belize,2018-01-01,1,0,0,0,1,0,1
Bolivia (Plurinational State of),2018-01-01,1,0,0,0,1,0,14
Barbados,2018-01-01,1,0,0,0,1,0,0
Canada,2018-01-01,1,0,0,0,1,0,5
Switzerland,2018-01-01,1,0,0,0,1,0,1
Chile,2018-01-01,1,0,0,0,1,0,3
Colombia,2018-01-01,1,0,0,0,1,0,49
Costa Rica,2018-01-01,1,0,0,0,1,0,7
Germany,2018-01-01,1,0,0,0,1,0,6
Dominica,2018-01-01,1,0,0,0,1,0,0
Denmark,2018-01-01,1,0,0,0,1,0,0
Dominican Republic,2018-01-01,1,0,0,0,1,0,5
Ecuador,2018-01-01,1,0,0,0,1,0,5
Spain,2018-01-01,1,0,0,0,1,0,0
Finland,2018-01-01,1,0,0,0,1,0,0
France,2018-01-01,1,0,0,0,1,0,4
United Kingdom (England and Wales),2018-01-01,1,0,0,0,1,0,4
United Kingdom (Northern Ireland),2018-01-01,1,0,0,0,1,0,1
United Kingdom (Scotland),2018-01-01,1,0,0,0,1,0,0
Georgia,2018-01-01,1,0,0,0,1,0,0
Guatemala,2018-01-01,1,0,0,0,1,0,42
Guyana,2018-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2018-01-01,1,0,0,0,1,0,0
Honduras,2018-01-01,1,0,0,0,1,0,26
Croatia,2018-01-01,1,0,0,0,1,0,0
Hungary,2018-01-01,1,0,0,0,1,0,1
Ireland,2018-01-01,1,0,0,0,1,0,1
Iceland,2018-01-01,1,0,0,0,1,0,0
Italy,2018-01-01,1,0,0,0,1,0,4
Jamaica,2018-01-01,1,0,0,0,1,0,3
Kenya,2018-01-01,1,0,0,0,1,0,19
Saint Kitts and Nevis,2018-01-01,1,0,0,0,1,0,2
Saint Lucia,2018-01-01,1,0,0,0,1,0,0
Sri Lanka,2018-01-01,1,0,0,0,1,0,4
Lithuania,2018-01-01,1,0,0,0,1,0,0
Latvia,2018-01-01,1,0,0,0,1,0,1
Mexico,2018-01-01,1,0,0,0,1,0,194
Malta,2018-01-01,1,0,0,0,1,0,0
Montenegro,2018-01-01,1,0,0,0,1,0,0
Netherlands (Kingdom of the),2018-01-01,1,0,0,0,1,0,0
Norway,2018-01-01,1,0,0,0,1,0,0
Oman,2018-01-01,1,0,0,0,1,0,0
Panama,2018-01-01,1,0,0,0,1,0,3
Peru,2018-01-01,1,0,0,0,1,0,33
Poland,2018-01-01,1,0,0,0,1,0,2
Puerto Rico,2018-01-01,1,0,0,0,1,0,2
El Salvador,2018-01-01,1,0,0,0,1,0,28
Suriname,2018-01-01,1,0,0,0,1,0,0
Slovakia,2018-01-01,1,0,0,0,1,0,1
Slovenia,2018-01-01,1,0,0,0,1,0,0
Trinidad and Tobago,2018-01-01,1,0,0,0,1,0,1
Türkiye,2018-01-01,1,0,0,0,1,0,14
Uruguay,2018-01-01,1,0,0,0,1,0,1
United States of America,2018-01-01,1,0,0,0,1,0,121
Saint Vincent and the Grenadines,2018-01-01,1,0,0,0,1,0,1
Kosovo under UNSCR 1244,2018-01-01,1,0,0,0,1,0,0
Albania,2019-01-01,1,0,0,0,1,0,13
Argentina,2019-01-01,1,0,0,0,1,0,10
Antigua and Barbuda,2019-01-01,1,0,0,0,1,0,0
Australia,2019-01-01,1,0,0,0,1,0,0
Austria,2019-01-01,1,0,0,0,1,0,0
Bahamas,2019-01-01,1,0,0,0,1,0,0
Bosnia and Herzegovina,2019-01-01,1,0,0,0,1,0,2
Belize,2019-01-01,1,0,0,0,1,0,3
Bolivia (Plurinational State of),2019-01-01,1,0,0,0,1,0,12
Barbados,2019-01-01,1,0,0,0,1,0,0
Bhutan,2019-01-01,1,0,0,0,1,0,0
Canada,2019-01-01,1,0,0,0,1,0,1
Switzerland,2019-01-01,1,0,0,0,1,0,0
Chile,2019-01-01,1,0,0,0,1,0,5
Colombia,2019-01-01,1,0,0,0,1,0,52
Costa Rica,2019-01-01,1,0,0,0,1,0,0
Czechia,2019-01-01,1,0,0,0,1,0,0
Germany,2019-01-01,1,0,0,0,1,0,4
Dominica,2019-01-01,1,0,0,0,1,0,0
Denmark,2019-01-01,1,0,0,0,1,0,0
Dominican Republic,2019-01-01,1,0,0,0,1,0,5
Ecuador,2019-01-01,1,0,0,0,1,0,8
Spain,2019-01-01,1,0,0,0,1,0,2
France,2019-01-01,1,0,0,0,1,0,5
United Kingdom (Northern Ireland),2019-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2019-01-01,1,0,0,0,1,0,0
Guatemala,2019-01-01,1,0,0,0,1,0,36
Guyana,2019-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2019-01-01,1,0,0,0,1,0,1
Honduras,2019-01-01,1,0,0,0,1,0,19
Croatia,2019-01-01,1,0,0,0,1,0,0
Hungary,2019-01-01,1,0,0,0,1,0,1
Ireland,2019-01-01,1,0,0,0,1,0,1
Iceland,2019-01-01,1,0,0,0,1,0,0
Italy,2019-01-01,1,0,0,0,1,0,1
Jamaica,2019-01-01,1,0,0,0,1,0,4
Kenya,2019-01-01,1,0,0,0,1,0,38
Saint Kitts and Nevis,2019-01-01,1,0,0,0,1,0,0
Saint Lucia,2019-01-01,1,0,0,0,1,0,0
Lithuania,2019-01-01,1,0,0,0,1,0,0
Latvia,2019-01-01,1,0,0,0,1,0,1
Mexico,2019-01-01,1,0,0,0,1,0,185
Malta,2019-01-01,1,0,0,0,1,0,0
Montenegro,2019-01-01,1,0,0,0,1,0,1
Mongolia,2019-01-01,1,0,0,0,1,0,3
Netherlands (Kingdom of the),2019-01-01,1,0,0,0,1,0,1
Norway,2019-01-01,1,0,0,0,1,0,0
Panama,2019-01-01,1,0,0,0,1,0,1
Peru,2019-01-01,1,0,0,0,1,0,23
Poland,2019-01-01,1,0,0,0,1,0,1
El Salvador,2019-01-01,1,0,0,0,1,0,16
Serbia,2019-01-01,1,0,0,0,1,0,1
Suriname,2019-01-01,1,0,0,0,1,0,0
Slovakia,2019-01-01,1,0,0,0,1,0,0
Slovenia,2019-01-01,1,0,0,0,1,0,0
Trinidad and Tobago,2019-01-01,1,0,0,0,1,0,1
Türkiye,2019-01-01,1,0,0,0,1,0,23
Uruguay,2019-01-01,1,0,0,0,1,0,2
United States of America,2019-01-01,1,0,0,0,1,0,136
Saint Vincent and the Grenadines,2019-01-01,1,0,0,0,1,0,0
Kosovo under UNSCR 1244,2019-01-01,1,0,0,0,1,0,0
Argentina,2020-01-01,1,0,0,0,1,0,12
Antigua and Barbuda,2020-01-01,1,0,0,0,1,0,0
Australia,2020-01-01,1,0,0,0,1,0,3
Austria,2020-01-01,1,0,0,0,1,0,2
Bahamas,2020-01-01,1,0,0,0,1,0,0
Bosnia and Herzegovina,2020-01-01,1,0,0,0,1,0,0
Belize,2020-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2020-01-01,1,0,0,0,1,0,0
Brazil,2020-01-01,1,0,0,0,1,0,435
Barbados,2020-01-01,1,0,0,0,1,0,0
Bhutan,2020-01-01,1,0,0,0,1,0,0
Canada,2020-01-01,1,0,0,0,1,0,4
Switzerland,2020-01-01,1,0,0,0,1,0,0
Chile,2020-01-01,1,0,0,0,1,0,5
Colombia,2020-01-01,1,0,0,0,1,0,41
Costa Rica,2020-01-01,1,0,0,0,1,0,5
Czechia,2020-01-01,1,0,0,0,1,0,0
Germany,2020-01-01,1,0,0,0,1,0,2
Dominica,2020-01-01,1,0,0,0,1,0,0
Denmark,2020-01-01,1,0,0,0,1,0,1
Dominican Republic,2020-01-01,1,0,0,0,1,0,6
Ecuador,2020-01-01,1,0,0,0,1,0,9
Spain,2020-01-01,1,0,0,0,1,0,1
France,2020-01-01,1,0,0,0,1,0,3
United Kingdom (Northern Ireland),2020-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2020-01-01,1,0,0,0,1,0,0
Guatemala,2020-01-01,1,0,0,0,1,0,17
Guyana,2020-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2020-01-01,1,0,0,0,1,0,0
Honduras,2020-01-01,1,0,0,0,1,0,10
Croatia,2020-01-01,1,0,0,0,1,0,0
Hungary,2020-01-01,1,0,0,0,1,0,0
Ireland,2020-01-01,1,0,0,0,1,0,0
Iceland,2020-01-01,1,0,0,0,1,0,0
Jamaica,2020-01-01,1,0,0,0,1,0,3
Kenya,2020-01-01,1,0,0,0,1,0,25
Saint Kitts and Nevis,2020-01-01,1,0,0,0,1,0,0
Saint Lucia,2020-01-01,1,0,0,0,1,0,0
Lithuania,2020-01-01,1,0,0,0,1,0,0
Latvia,2020-01-01,1,0,0,0,1,0,1
Mexico,2020-01-01,1,0,0,0,1,0,171
Malta,2020-01-01,1,0,0,0,1,0,0
Montenegro,2020-01-01,1,0,0,0,1,0,0
Mongolia,2020-01-01,1,0,0,0,1,0,2
Netherlands (Kingdom of the),2020-01-01,1,0,0,0,1,0,0
Norway,2020-01-01,1,0,0,0,1,0,0
Panama,2020-01-01,1,0,0,0,1,0,2
Peru,2020-01-01,1,0,0,0,1,0,21
Poland,2020-01-01,1,0,0,0,1,0,0
Russian Federation,2020-01-01,1,0,0,0,1,0,18
El Salvador,2020-01-01,1,0,0,0,1,0,4
Serbia,2020-01-01,1,0,0,0,1,0,1
Suriname,2020-01-01,1,0,0,0,1,0,0
Slovakia,2020-01-01,1,0,0,0,1,0,0
Slovenia,2020-01-01,1,0,0,0,1,0,0
Trinidad and Tobago,2020-01-01,1,0,0,0,1,0,4
Türkiye,2020-01-01,1,0,0,0,1,0,13
Uruguay,2020-01-01,1,0,0,0,1,0,1
United States of America,2020-01-01,1,0,0,0,1,0,147
Saint Vincent and the Grenadines,2020-01-01,1,0,0,0,1,0,0
Kosovo under UNSCR 1244,2020-01-01,1,0,0,0,1,0,0
Argentina,2021-01-01,1,0,0,0,1,0,10
Australia,2021-01-01,1,0,0,0,1,0,0
Austria,2021-01-01,1,0,0,0,1,0,1
Bahamas,2021-01-01,1,0,0,0,1,0,0
Bosnia and Herzegovina,2021-01-01,1,0,0,0,1,0,0
Belize,2021-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2021-01-01,1,0,0,0,1,0,8
Barbados,2021-01-01,1,0,0,0,1,0,0
Canada,2021-01-01,1,0,0,0,1,0,5
Switzerland,2021-01-01,1,0,0,0,1,0,0
Chile,2021-01-01,1,0,0,0,1,0,7
Colombia,2021-01-01,1,0,0,0,1,0,37
Costa Rica,2021-01-01,1,0,0,0,1,0,3
Czechia,2021-01-01,1,0,0,0,1,0,0
Germany,2021-01-01,1,0,0,0,1,0,1
Dominica,2021-01-01,1,0,0,0,1,0,0
Denmark,2021-01-01,1,0,0,0,1,0,1
Dominican Republic,2021-01-01,1,0,0,0,1,0,4
Ecuador,2021-01-01,1,0,0,0,1,0,7
Spain,2021-01-01,1,0,0,0,1,0,1
France,2021-01-01,1,0,0,0,1,0,4
United Kingdom (Northern Ireland),2021-01-01,1,0,0,0,1,0,0
United Kingdom (Scotland),2021-01-01,1,0,0,0,1,0,0
Grenada,2021-01-01,1,0,0,0,1,0,0
Guatemala,2021-01-01,1,0,0,0,1,0,28
Guyana,2021-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2021-01-01,1,0,0,0,1,0,0
Honduras,2021-01-01,1,0,0,0,1,0,19
Croatia,2021-01-01,1,0,0,0,1,0,0
Hungary,2021-01-01,1,0,0,0,1,0,1
Ireland,2021-01-01,1,0,0,0,1,0,0
Iceland,2021-01-01,1,0,0,0,1,0,0
Italy,2021-01-01,1,0,0,0,1,0,1
Jamaica,2021-01-01,1,0,0,0,1,0,7
Jordan,2021-01-01,1,0,0,0,1,0,0
Kenya,2021-01-01,1,0,0,0,1,0,63
Saint Kitts and Nevis,2021-01-01,1,0,0,0,1,0,1
Saint Lucia,2021-01-01,1,0,0,0,1,0,0
Lithuania,2021-01-01,1,0,0,0,1,0,1
Latvia,2021-01-01,1,0,0,0,1,0,0
Mexico,2021-01-01,1,0,0,0,1,0,185
Malta,2021-01-01,1,0,0,0,1,0,0
Montenegro,2021-01-01,1,0,0,0,1,0,1
Netherlands (Kingdom of the),2021-01-01,1,0,0,0,1,0,0
Norway,2021-01-01,1,0,0,0,1,0,0
Panama,2021-01-01,1,0,0,0,1,0,1
Peru,2021-01-01,1,0,0,0,1,0,22
Poland,2021-01-01,1,0,0,0,1,0,0
Russian Federation,2021-01-01,1,0,0,0,1,0,25
El Salvador,2021-01-01,1,0,0,0,1,0,4
Suriname,2021-01-01,1,0,0,0,1,0,0
Slovakia,2021-01-01,1,0,0,0,1,0,18
Slovenia,2021-01-01,1,0,0,0,1,0,0
Türkiye,2021-01-01,1,0,0,0,1,0,9
Uruguay,2021-01-01,1,0,0,0,1,0,4
Holy See,2021-01-01,1,0,0,0,1,0,0
Saint Vincent and the Grenadines,2021-01-01,1,0,0,0,1,0,0
Kosovo under UNSCR 1244,2021-01-01,1,0,0,0,1,0,1
Argentina,2022-01-01,1,0,0,0,1,0,14
Antigua and Barbuda,2022-01-01,1,0,0,0,1,0,0
Australia,2022-01-01,1,0,0,0,1,0,4
Austria,2022-01-01,1,0,0,0,1,0,0
Bahamas,2022-01-01,1,0,0,0,1,0,1
Bosnia and Herzegovina,2022-01-01,1,0,0,0,1,0,0
Belize,2022-01-01,1,0,0,0,1,0,0
Bolivia (Plurinational State of),2022-01-01,1,0,0,0,1,0,6
Barbados,2022-01-01,1,0,0,0,1,0,0
Canada,2022-01-01,1,0,0,0,1,0,2
Switzerland,2022-01-01,1,0,0,0,1,0,0
Chile,2022-01-01,1,0,0,0,1,0,3
Colombia,2022-01-01,1,0,0,0,1,0,30
Costa Rica,2022-01-01,1,0,0,0,1,0,3
Czechia,2022-01-01,1,0,0,0,1,0,0
Germany,2022-01-01,1,0,0,0,1,0,6
Dominica,2022-01-01,1,0,0,0,1,0,0
Denmark,2022-01-01,1,0,0,0,1,0,0
Dominican Republic,2022-01-01,1,0,0,0,1,0,5
Algeria,2022-01-01,1,0,0,0,1,0,1
Ecuador,2022-01-01,1,0,0,0,1,0,14
Spain,2022-01-01,1,0,0,0,1,0,1
France,2022-01-01,1,0,0,0,1,0,3
United Kingdom (Northern Ireland),2022-01-01,1,0,0,0,1,0,0
Grenada,2022-01-01,1,0,0,0,1,0,0
Guyana,2022-01-01,1,0,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2022-01-01,1,0,0,0,1,0,0
Honduras,2022-01-01,1,0,0,0,1,0,13
Croatia,2022-01-01,1,0,0,0,1,0,0
Hungary,2022-01-01,1,0,0,0,1,0,2
Ireland,2022-01-01,1,0,0,0,1,0,1
Iceland,2022-01-01,1,0,0,0,1,0,0
Jamaica,2022-01-01,1,0,0,0,1,0,1
Jordan,2022-01-01,1,0,0,0,1,0,1
Kenya,2022-01-01,1,0,0,0,1,0,64
Saint Kitts and Nevis,2022-01-01,1,0,0,0,1,0,0
Saint Lucia,2022-01-01,1,0,0,0,1,0,0
Lithuania,2022-01-01,1,0,0,0,1,0,1
Latvia,2022-01-01,1,0,0,0,1,0,0
Morocco,2022-01-01,1,0,0,0,1,0,2
Mexico,2022-01-01,1,0,0,0,1,0,194
Malta,2022-01-01,1,0,0,0,1,0,0
Montenegro,2022-01-01,1,0,0,0,1,0,0
Mauritius,2022-01-01,1,0,0,0,1,0,1
Netherlands (Kingdom of the),2022-01-01,1,0,0,0,1,0,0
Norway,2022-01-01,1,0,0,0,1,0,0
Panama,2022-01-01,1,0,0,0,1,0,2
Poland,2022-01-01,1,0,0,0,1,0,3
El Salvador,2022-01-01,1,0,0,0,1,0,3
Suriname,2022-01-01,1,0,0,0,1,0,0
Slovenia,2022-01-01,1,0,0,0,1,0,0
Türkiye,2022-01-01,1,0,0,0,1,0,13
Uruguay,2022-01-01,1,0,0,0,1,0,1
Holy See,2022-01-01,1,0,0,0,1,0,0
Saint Vincent and the Grenadines,2022-01-01,1,0,0,0,1,0,0
Austria,2010-01-01,0,1,0,0,1,0,3
Bahamas,2010-01-01,0,1,0,0,1,0,19
Canada,2010-01-01,0,1,0,0,1,0,66
Switzerland,2010-01-01,0,1,0,0,1,0,2
Colombia,2010-01-01,0,1,0,0,1,0,2674
United Kingdom (Northern Ireland),2010-01-01,0,1,0,0,1,0,2
"China, Hong Kong Special Administrative Region",2010-01-01,0,1,0,0,1,0,1
Serbia,2010-01-01,0,1,0,0,1,0,2
Austria,2011-01-01,0,1,0,0,1,0,4
Bahamas,2011-01-01,0,1,0,0,1,0,25
Canada,2011-01-01,0,1,0,0,1,0,85
Switzerland,2011-01-01,0,1,0,0,1,0,4
Colombia,2011-01-01,0,1,0,0,1,0,2820
United Kingdom (Northern Ireland),2011-01-01,0,1,0,0,1,0,1
"China, Hong Kong Special Administrative Region",2011-01-01,0,1,0,0,1,0,0
Serbia,2011-01-01,0,1,0,0,1,0,4
Austria,2012-01-01,0,1,0,0,1,0,11
Bahamas,2012-01-01,0,1,0,0,1,0,15
Canada,2012-01-01,0,1,0,0,1,0,62
Switzerland,2012-01-01,0,1,0,0,1,0,1
Colombia,2012-01-01,0,1,0,0,1,0,2880
United Kingdom (Northern Ireland),2012-01-01,0,1,0,0,1,0,2
"China, Hong Kong Special Administrative Region",2012-01-01,0,1,0,0,1,0,0
Serbia,2012-01-01,0,1,0,0,1,0,1
Austria,2013-01-01,0,1,0,0,1,0,8
Bahamas,2013-01-01,0,1,0,0,1,0,26
Bermuda,2013-01-01,0,1,0,0,1,0,2
Canada,2013-01-01,0,1,0,0,1,0,52
Switzerland,2013-01-01,0,1,0,0,1,0,3
Colombia,2013-01-01,0,1,0,0,1,0,2732
Czechia,2013-01-01,0,1,0,0,1,0,5
Germany,2013-01-01,0,1,0,0,1,0,29
Denmark,2013-01-01,0,1,0,0,1,0,4
Finland,2013-01-01,0,1,0,0,1,0,2
United Kingdom (Northern Ireland),2013-01-01,0,1,0,0,1,0,0
United Kingdom (Scotland),2013-01-01,0,1,0,0,1,0,3
"China, Hong Kong Special Administrative Region",2013-01-01,0,1,0,0,1,0,2
Honduras,2013-01-01,0,1,0,0,1,0,1070
Hungary,2013-01-01,0,1,0,0,1,0,9
Iceland,2013-01-01,0,1,0,0,1,0,0
Italy,2013-01-01,0,1,0,0,1,0,32
Jamaica,2013-01-01,0,1,0,0,1,0,144
Kenya,2013-01-01,0,1,0,0,1,0,154
Sri Lanka,2013-01-01,0,1,0,0,1,0,53
Lithuania,2013-01-01,0,1,0,0,1,0,8
Mongolia,2013-01-01,0,1,0,0,1,0,21
Netherlands (Kingdom of the),2013-01-01,0,1,0,0,1,0,5
Norway,2013-01-01,0,1,0,0,1,0,0
Serbia,2013-01-01,0,1,0,0,1,0,4
Slovenia,2013-01-01,0,1,0,0,1,0,0
United States of America,2013-01-01,0,1,0,0,1,0,1923
Australia,2014-01-01,0,1,0,0,1,0,19
Austria,2014-01-01,0,1,0,0,1,0,2
Bahamas,2014-01-01,0,1,0,0,1,0,35
Canada,2014-01-01,0,1,0,0,1,0,57
Switzerland,2014-01-01,0,1,0,0,1,0,1
Colombia,2014-01-01,0,1,0,0,1,0,2424
Czechia,2014-01-01,0,1,0,0,1,0,1
Germany,2014-01-01,0,1,0,0,1,0,15
Denmark,2014-01-01,0,1,0,0,1,0,3
Ecuador,2014-01-01,0,1,0,0,1,0,191
Finland,2014-01-01,0,1,0,0,1,0,1
United Kingdom (Northern Ireland),2014-01-01,0,1,0,0,1,0,0
United Kingdom (Scotland),2014-01-01,0,1,0,0,1,0,2
"China, Hong Kong Special Administrative Region",2014-01-01,0,1,0,0,1,0,1
Honduras,2014-01-01,0,1,0,0,1,0,1028
Hungary,2014-01-01,0,1,0,0,1,0,14
Iceland,2014-01-01,0,1,0,0,1,0,0
Italy,2014-01-01,0,1,0,0,1,0,18
Jamaica,2014-01-01,0,1,0,0,1,0,128
Kenya,2014-01-01,0,1,0,0,1,0,154
Sri Lanka,2014-01-01,0,1,0,0,1,0,39
Lithuania,2014-01-01,0,1,0,0,1,0,8
Mongolia,2014-01-01,0,1,0,0,1,0,18
Netherlands (Kingdom of the),2014-01-01,0,1,0,0,1,0,6
Norway,2014-01-01,0,1,0,0,1,0,1
Serbia,2014-01-01,0,1,0,0,1,0,5
Slovenia,2014-01-01,0,1,0,0,1,0,0
United States of America,2014-01-01,0,1,0,0,1,0,1879
Australia,2015-01-01,0,1,0,0,1,0,14
Austria,2015-01-01,0,1,0,0,1,0,8
Bahamas,2015-01-01,0,1,0,0,1,0,34
Belize,2015-01-01,0,1,0,0,1,0,18
Bermuda,2015-01-01,0,1,0,0,1,0,1
Bolivia (Plurinational State of),2015-01-01,0,1,0,0,1,0,24
Bhutan,2015-01-01,0,1,0,0,1,0,0
Canada,2015-01-01,0,1,0,0,1,0,61
Switzerland,2015-01-01,0,1,0,0,1,0,1
Colombia,2015-01-01,0,1,0,0,1,0,2342
Czechia,2015-01-01,0,1,0,0,1,0,1
Germany,2015-01-01,0,1,0,0,1,0,20
Dominica,2015-01-01,0,1,0,0,1,0,1
Denmark,2015-01-01,0,1,0,0,1,0,6
Ecuador,2015-01-01,0,1,0,0,1,0,148
Finland,2015-01-01,0,1,0,0,1,0,1
France,2015-01-01,0,1,0,0,1,0,57
United Kingdom (England and Wales),2015-01-01,0,1,0,0,1,0,42
United Kingdom (Northern Ireland),2015-01-01,0,1,0,0,1,0,3
United Kingdom (Scotland),2015-01-01,0,1,0,0,1,0,4
"China, Hong Kong Special Administrative Region",2015-01-01,0,1,0,0,1,0,0
Honduras,2015-01-01,0,1,0,0,1,0,919
Ireland,2015-01-01,0,1,0,0,1,0,4
Iceland,2015-01-01,0,1,0,0,1,0,0
Italy,2015-01-01,0,1,0,0,1,0,22
Jamaica,2015-01-01,0,1,0,0,1,0,200
Kenya,2015-01-01,0,1,0,0,1,0,154
Sri Lanka,2015-01-01,0,1,0,0,1,0,29
Lithuania,2015-01-01,0,1,0,0,1,0,3
Mexico,2015-01-01,0,1,0,0,1,0,2543
Malta,2015-01-01,0,1,0,0,1,0,0
Mongolia,2015-01-01,0,1,0,0,1,0,19
Netherlands (Kingdom of the),2015-01-01,0,1,0,0,1,0,7
Norway,2015-01-01,0,1,0,0,1,0,1
Panama,2015-01-01,0,1,0,0,1,0,72
Serbia,2015-01-01,0,1,0,0,1,0,4
Slovenia,2015-01-01,0,1,0,0,1,0,0
Uruguay,2015-01-01,0,1,0,0,1,0,35
United States of America,2015-01-01,0,1,0,0,1,0,2102
Kosovo under UNSCR 1244,2015-01-01,0,1,0,0,1,0,4
Australia,2016-01-01,0,1,0,0,1,0,12
Austria,2016-01-01,0,1,0,0,1,0,4
Bulgaria,2016-01-01,0,1,0,0,1,0,2
Bahamas,2016-01-01,0,1,0,0,1,0,25
Belize,2016-01-01,0,1,0,0,1,0,19
Bermuda,2016-01-01,0,1,0,0,1,0,1
Bolivia (Plurinational State of),2016-01-01,0,1,0,0,1,0,27
Barbados,2016-01-01,0,1,0,0,1,0,2
Bhutan,2016-01-01,0,1,0,0,1,0,1
Canada,2016-01-01,0,1,0,0,1,0,79
Switzerland,2016-01-01,0,1,0,0,1,0,1
Chile,2016-01-01,0,1,0,0,1,0,88
Colombia,2016-01-01,0,1,0,0,1,0,2193
Czechia,2016-01-01,0,1,0,0,1,0,2
Germany,2016-01-01,0,1,0,0,1,0,30
Dominica,2016-01-01,0,1,0,0,1,0,3
Denmark,2016-01-01,0,1,0,0,1,0,5
Ecuador,2016-01-01,0,1,0,0,1,0,116
Spain,2016-01-01,0,1,0,0,1,0,7
Estonia,2016-01-01,0,1,0,0,1,0,1
Finland,2016-01-01,0,1,0,0,1,0,3
France,2016-01-01,0,1,0,0,1,0,49
United Kingdom (England and Wales),2016-01-01,0,1,0,0,1,0,70
United Kingdom (Northern Ireland),2016-01-01,0,1,0,0,1,0,2
United Kingdom (Scotland),2016-01-01,0,1,0,0,1,0,6
Georgia,2016-01-01,0,1,0,0,1,0,1
Grenada,2016-01-01,0,1,0,0,1,0,0
Guyana,2016-01-01,0,1,0,0,1,0,20
"China, Hong Kong Special Administrative Region",2016-01-01,0,1,0,0,1,0,1
Honduras,2016-01-01,0,1,0,0,1,0,877
Croatia,2016-01-01,0,1,0,0,1,0,1
Hungary,2016-01-01,0,1,0,0,1,0,2
Ireland,2016-01-01,0,1,0,0,1,0,3
Iceland,2016-01-01,0,1,0,0,1,0,0
Italy,2016-01-01,0,1,0,0,1,0,15
Jamaica,2016-01-01,0,1,0,0,1,0,198
Kenya,2016-01-01,0,1,0,0,1,0,292
Liechtenstein,2016-01-01,0,1,0,0,1,0,0
Sri Lanka,2016-01-01,0,1,0,0,1,0,38
Lithuania,2016-01-01,0,1,0,0,1,0,3
Latvia,2016-01-01,0,1,0,0,1,0,3
