Id,Country,Year,VALUE,Demographic,Probability,Baseline,YoY_Pct_Change,Yearly_Trend,Rolling_Slope,Rolling_Trend,Cumulative_Growth
236,Armenia,2027,20.158794,AllGenders_Over18,11.584600601441748,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
245,Armenia,2028,19.934284,AllGenders_Over18,12.009688425164073,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
254,Armenia,2029,20.466837,AllGenders_Over18,12.44243548895347,20.404629,2.671543156503642,Increase,,,0.3048719974276514
192,Armenia,2022,20.404629,AllGenders_Under18,5.1001949044734625,20.404629,,First Year,,,0.0
201,Armenia,2023,20.212704,AllGenders_Under18,5.306242778614191,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
210,Armenia,2024,19.986828,AllGenders_Under18,5.5163708086784995,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
219,Armenia,2025,19.95604,AllGenders_Under18,5.730578994666387,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
228,Armenia,2026,20.004679,AllGenders_Under18,5.948867336577847,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
237,Armenia,2027,20.158794,AllGenders_Under18,6.171235834412892,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
246,Armenia,2028,19.934284,AllGenders_Under18,6.3976844881715165,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
255,Armenia,2029,20.466837,AllGenders_Under18,6.628213297853717,20.404629,2.671543156503642,Increase,,,0.3048719974276514
193,Armenia,2022,20.404629,Female_AllAges,17.346887169372373,20.404629,,First Year,,,0.0
202,Armenia,2023,20.212704,Female_AllAges,18.04770141101502,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
211,Armenia,2024,19.986828,Female_AllAges,18.762393162393156,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
220,Armenia,2025,19.95604,Female_AllAges,19.4909624235068,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
229,Armenia,2026,20.004679,Female_AllAges,20.23340919435594,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
238,Armenia,2027,20.158794,Female_AllAges,20.989733474940575,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
247,Armenia,2028,19.934284,Female_AllAges,21.759935265260705,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
256,Armenia,2029,20.466837,Female_AllAges,22.544014565316346,20.404629,2.671543156503642,Increase,,,0.3048719974276514
194,Armenia,2022,20.404629,Female_Over18,5.411419612603043,20.404629,,First Year,,,0.0
203,Armenia,2023,20.212704,Female_Over18,5.630040964952206,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
212,Armenia,2024,19.986828,Female_Over18,5.852991452991452,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
221,Armenia,2025,19.95604,Female_Over18,6.080271076720779,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
230,Armenia,2026,20.004679,Female_Over18,6.31187983614019,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
239,Armenia,2027,20.158794,Female_Over18,6.5478177312496815,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
248,Armenia,2028,19.934284,Female_Over18,6.788084762049257,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
257,Armenia,2029,20.466837,Female_Over18,7.032680928538918,20.404629,2.671543156503642,Increase,,,0.3048719974276514
195,Armenia,2022,20.404629,Female_Under18,2.8827188590502177,20.404629,,First Year,,,0.0
204,Armenia,2023,20.212704,Female_Under18,2.999180700955847,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
213,Armenia,2024,19.986828,Female_Under18,3.117948717948716,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
222,Armenia,2025,19.95604,Female_Under18,3.239022910028827,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
231,Armenia,2026,20.004679,Female_Under18,3.362403277196174,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
240,Armenia,2027,20.158794,Female_Under18,3.4880898194507646,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
249,Armenia,2028,19.934284,Female_Under18,3.616082536792595,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
258,Armenia,2029,20.466837,Female_Under18,3.7463814292216666,20.404629,2.671543156503642,Increase,,,0.3048719974276514
196,Armenia,2022,20.404629,Male_AllAges,19.615326260751836,20.404629,,First Year,,,0.0
205,Armenia,2023,20.212704,Male_AllAges,20.40778544168621,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
214,Armenia,2024,19.986828,Male_AllAges,21.215936883629187,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
223,Armenia,2025,19.95604,Male_AllAges,22.039780586580765,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
232,Armenia,2026,20.004679,Male_AllAges,22.879316550540953,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
241,Armenia,2027,20.158794,Male_AllAges,23.734544775509725,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
250,Armenia,2028,19.934284,Male_AllAges,24.60546526148711,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
259,Armenia,2029,20.466837,Male_AllAges,25.492078008473097,20.404629,2.671543156503642,Increase,,,0.3048719974276514
197,Armenia,2022,20.404629,Male_Over18,6.119066792712672,20.404629,,First Year,,,0.0
206,Armenia,2023,20.212704,Male_Over18,6.366277091138263,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
215,Armenia,2024,19.986828,Male_Over18,6.618382642998026,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
224,Armenia,2025,19.95604,Male_Over18,6.875383448291957,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
233,Armenia,2026,20.004679,Male_Over18,7.137279507020061,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
242,Armenia,2027,20.158794,Male_Over18,7.4040708191823335,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
251,Armenia,2028,19.934284,Male_Over18,7.675757384778778,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
260,Armenia,2029,20.466837,Male_Over18,7.952339203809392,20.404629,2.671543156503642,Increase,,,0.3048719974276514
198,Armenia,2022,20.404629,Male_Under18,3.2596897867721686,20.404629,,First Year,,,0.0
207,Armenia,2023,20.212704,Male_Under18,3.391381254157765,20.404629,-0.9405953913692922,Stable,-0.20890050000000038,Mild decline,-0.9405953913692879
216,Armenia,2024,19.986828,Male_Under18,3.5256804733727796,20.404629,-1.117495214890596,Declining,-0.12833199999999856,Mild decline,-2.047579497769848
225,Armenia,2025,19.95604,Male_Under18,3.6625874444172117,20.404629,-0.1540414517000821,Stable,0.008925500000000142,Stable,-2.198466828286848
234,Armenia,2026,20.004679,Male_Under18,3.802102167291059,20.404629,0.2437307201228256,Stable,0.10137699999999938,Mild growth,-1.9600944471962736
243,Armenia,2027,20.158794,Male_Under18,3.9442246419943263,20.404629,0.7703947661444666,Stable,-0.03519749999999888,Stable,-1.2048001460844968
252,Armenia,2028,19.934284,Male_Under18,4.088954868527012,20.404629,-1.1137074965893223,Declining,0.1540215000000007,Mild growth,-2.3050896931279574
261,Armenia,2029,20.466837,Male_Under18,4.236292846889115,20.404629,2.671543156503642,Increase,,,0.3048719974276514
262,Australia,2023,61.46148,AllGenders_AllAges,15.743630828392885,61.46148,,First Year,,,0.0
271,Australia,2024,60.249413,AllGenders_AllAges,16.379673513859956,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
280,Australia,2025,59.07746,AllGenders_AllAges,17.028311103989747,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
289,Australia,2026,57.522648,AllGenders_AllAges,17.689543598782244,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
298,Australia,2027,56.452187,AllGenders_AllAges,18.36337099823746,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
307,Australia,2028,55.45724,AllGenders_AllAges,19.049793302355393,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
316,Australia,2029,54.438015,AllGenders_AllAges,19.748810511136035,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
263,Australia,2023,61.46148,AllGenders_Over18,14.107354590610477,61.46148,,First Year,,,0.0
272,Australia,2024,60.249413,AllGenders_Over18,14.677291716071139,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
281,Australia,2025,59.07746,AllGenders_Over18,15.258514725204295,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
290,Australia,2026,57.522648,AllGenders_Over18,15.851023618009933,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
299,Australia,2027,56.452187,AllGenders_Over18,16.45481839448806,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
308,Australia,2028,55.45724,AllGenders_Over18,17.06989905463868,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
317,Australia,2029,54.438015,AllGenders_Over18,17.696265598461785,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
264,Australia,2023,61.46148,AllGenders_Under18,5.085723441756127,61.46148,,First Year,,,0.0
273,Australia,2024,60.249413,AllGenders_Under18,5.291186668803074,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
282,Australia,2025,59.07746,AllGenders_Under18,5.500718474603428,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
291,Australia,2026,57.522648,AllGenders_Under18,5.714318859157185,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
300,Australia,2027,56.452187,AllGenders_Under18,5.931987822464347,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
309,Australia,2028,55.45724,AllGenders_Under18,6.153725364524916,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
318,Australia,2029,54.438015,AllGenders_Under18,6.379531485338888,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
265,Australia,2023,61.46148,Female_AllAges,13.518987341772151,61.46148,,First Year,,,0.0
274,Australia,2024,60.249413,Female_AllAges,14.065154430379748,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
283,Australia,2025,59.07746,Female_AllAges,14.622136708860761,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
292,Australia,2026,57.522648,Female_AllAges,15.18993417721519,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
301,Australia,2027,56.452187,Female_AllAges,15.76854683544304,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
310,Australia,2028,55.45724,Female_AllAges,16.357974683544306,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
319,Australia,2029,54.438015,Female_AllAges,16.958217721518988,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
266,Australia,2023,61.46148,Female_Over18,12.113924050632908,61.46148,,First Year,,,0.0
275,Australia,2024,60.249413,Female_Over18,12.603326582278479,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
284,Australia,2025,59.07746,Female_Over18,13.102420253164556,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
293,Australia,2026,57.522648,Female_Over18,13.61120506329114,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
302,Australia,2027,56.452187,Female_Over18,14.129681012658226,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
311,Australia,2028,55.45724,Female_Over18,14.657848101265822,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
320,Australia,2029,54.438015,Female_Over18,15.195706329113925,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
267,Australia,2023,61.46148,Female_Under18,4.367088607594935,61.46148,,First Year,,,0.0
276,Australia,2024,60.249413,Female_Under18,4.543518987341771,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
285,Australia,2025,59.07746,Female_Under18,4.723443037974683,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
294,Australia,2026,57.522648,Female_Under18,4.906860759493671,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
303,Australia,2027,56.452187,Female_Under18,5.093772151898734,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
312,Australia,2028,55.45724,Female_Under18,5.284177215189874,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
321,Australia,2029,54.438015,Female_Under18,5.4780759493670885,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
268,Australia,2023,61.46148,Male_AllAges,15.800672969075466,61.46148,,First Year,,,0.0
277,Australia,2024,60.249413,Male_AllAges,16.43902015702612,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
286,Australia,2025,59.07746,Male_AllAges,17.090007883352023,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
295,Australia,2026,57.522648,Male_AllAges,17.753636148053197,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
304,Australia,2027,56.452187,Male_AllAges,18.429904951129625,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
313,Australia,2028,55.45724,Male_AllAges,19.11881429258132,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
322,Australia,2029,54.438015,Male_AllAges,19.82036417240827,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
269,Australia,2023,61.46148,Male_Over18,14.158468194199642,61.46148,,First Year,,,0.0
278,Australia,2024,60.249413,Male_Over18,14.730470309245314,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
287,Australia,2025,59.07746,Male_Over18,15.313799198846336,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
296,Australia,2026,57.522648,Male_Over18,15.908454863002724,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
305,Australia,2027,56.452187,Male_Over18,16.514437301714466,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
314,Australia,2028,55.45724,Male_Over18,17.131746514981575,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
323,Australia,2029,54.438015,Male_Over18,17.76038250280404,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
270,Australia,2023,61.46148,Male_Under18,5.104149975965387,61.46148,,First Year,,,0.0
279,Australia,2024,60.249413,Male_Under18,5.310357634994391,61.46148,-1.9720758432761554,Declining,-1.1920099999999998,Sharp decline,-1.972075843276154
288,Australia,2025,59.07746,Male_Under18,5.5206486140041635,61.46148,-1.9451691587434983,Declining,-1.3633825000000002,Sharp decline,-3.878884790929212
297,Australia,2026,57.522648,Male_Under18,5.735022912994712,61.46148,-2.631819309767225,Declining,-1.3126365,Sharp decline,-6.408618861765134
306,Australia,2027,56.452187,Male_Under18,5.953480531966029,61.46148,-1.86093832119828,Declining,-1.032703999999999,Sharp decline,-8.150296738705283
315,Australia,2028,55.45724,Male_Under18,6.176021470918122,61.46148,-1.7624596191463837,Declining,-1.007086000000001,Sharp decline,-9.76911066899138
324,Australia,2029,54.438015,Male_Under18,6.402645729850985,61.46148,-1.837857419518174,Declining,,,-11.427425763258551
325,Austria,2023,50.09105,AllGenders_AllAges,23.504593337975333,50.09105,,First Year,,,0.0
334,Austria,2024,51.37619,AllGenders_AllAges,24.454178908829537,50.09105,2.5656080277814075,Increase,1.3164419999999986,Strong growth,2.5656080277814066
343,Austria,2025,52.723934,AllGenders_AllAges,25.42256815435413,50.09105,2.623285222201166,Increase,1.4295299999999997,Strong growth,5.2561964662349805
